Fecha,NoRedion,Region,Estado,Municipio/Zona,Gasolina<92,Gasolina>92,Diésel
Enero,75,Zacatecas,Zacatecas,FRESNILLO,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,VILLANUEVA,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,JEREZ,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,VILLA GONZALEZ ORTEGA,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,GENERAL ENRIQUE ESTRADA,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,CUAUHTEMOC_ZAC,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,CALERA,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,MORELOS_ZAC,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,GENERAL PANFILO NATERA,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,PANUCO_ZAC,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,OJOCALIENTE,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,ZACATECAS,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,GUADALUPE_ZAC,16.11,17.9,17.18
Enero,75,Zacatecas,San Luis Potosí,SANTO DOMINGO,16.11,17.9,17.18
Enero,75,Zacatecas,San Luis Potosí,VILLA DE RAMOS,16.11,17.9,17.18
Enero,75,Zacatecas,San Luis Potosí,SALINAS,16.11,17.9,17.18
Enero,75,Zacatecas,Jalisco,COLOTLAN,16.11,17.9,17.18
Enero,75,Zacatecas,Jalisco,SANTA MARIA DE LOS ANGELES,16.11,17.9,17.18
Enero,75,Zacatecas,Jalisco,HUEJUCAR,16.11,17.9,17.18
Enero,76,Zamora,Michoacán,PAJACUARAN,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,LOS REYES,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,TANHUATO,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,TOCUMBO,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,ZACAPU,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,VENUSTIANO CARRANZA_MICH,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,VILLAMAR,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,YURECUARO,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,PUREPERO,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,BRISEÑAS,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,NUMARAN,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,CHAVINDA,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,TLAZAZALCA,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,TANGAMANDAPIO,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,CHILCHOTA,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,VISTA HERMOSA,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,TANGANCICUARO,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,CHURINTZIO,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,IXTLAN,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,JACONA,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,ZAMORA,16.29,18.06,17.36
Enero,76,Zamora,Michoacán,ECUANDUREO,16.29,18.06,17.36
Enero,76,Zamora,Jalisco,JAMAY,16.29,18.06,17.36
Enero,76,Zamora,Jalisco,LA BARCA,16.29,18.06,17.36
Enero,77,Península Yucatán,Quintana Roo,BENITO JUAREZ_QROO,15.9,17.67,16.97
Enero,77,Península Yucatán,Quintana Roo,COZUMEL,15.9,17.67,16.97
Enero,77,Península Yucatán,Quintana Roo,FELIPE CARRILLO PUERTO,15.9,17.67,16.97
Enero,77,Península Yucatán,Quintana Roo,ISLA MUJERES,15.9,17.67,16.97
Enero,77,Península Yucatán,Quintana Roo,SOLIDARIDAD,15.9,17.67,16.97
Enero,77,Península Yucatán,Quintana Roo,OTHON P BLANCO,15.9,17.67,16.97
Enero,77,Península Yucatán,Quintana Roo,LAZARO CARDENAS_QROO,15.9,17.67,16.97
Enero,77,Península Yucatán,Campeche,HOPELCHEN,15.9,17.67,16.97
Enero,77,Península Yucatán,Yucatán,PANABA,15.9,17.67,16.97
Enero,77,Península Yucatán,Yucatán,SAN FELIPE_YUC,15.9,17.67,16.97
Enero,77,Península Yucatán,Yucatán,SUCILA,15.9,17.67,16.97
Enero,77,Península Yucatán,Yucatán,TIZIMIN,15.9,17.67,16.97
Enero,78,Zona Noreste,Nuevo León,AGUALEGUAS,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,LOS ALDAMAS,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,ANAHUAC,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,ARAMBERRI,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,BUSTAMANTE,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,CARMEN_NL,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,GENERAL BRAVO,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,GENERAL TERAN,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,LOS HERRERAS,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,HUALAHUISES,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,LAMPAZOS DE NARANJO,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,LINARES,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,PARAS,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,RAYONES,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,SABINAS HIDALGO,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,SALINAS VICTORIA,16.46,18.22,17.54
Enero,78,Zona Noreste,Nuevo León,VILLALDAMA,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,CANDELA,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,CUATRO CIENEGAS,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,GUERRERO_COAH,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,JIMENEZ_COAH,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,MUZQUIZ,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,OCAMPO_COAH,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,PARRAS,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,PROGRESO_COAH,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,SIERRA MOJADA,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,ABASOLO_COAH,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,ACUÑA,16.46,18.22,17.54
Enero,78,Zona Noreste,Coahuila,ZARAGOZA_COAH,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,BURGOS,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,CRUILLAS,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,ALDAMA_TAM,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,GOMEZ FARIAS_TAM,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,GUERRERO_TAM,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,SAN FERNANDO_TAM,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,MIER,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,TULA,16.46,18.22,17.54
Enero,78,Zona Noreste,Tamaulipas,VALLE HERMOSO,16.46,18.22,17.54
Enero,78,Zona Noreste,Chihuahua,GALEANA_CHI,16.46,18.22,17.54
Enero,78,Zona Noreste,Chihuahua,GOMEZ FARIAS_CHI,16.46,18.22,17.54
Enero,79,Zona Noroeste,Chihuahua,ASCENSION,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,BACHINIVA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,BOCOYNA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,BUENAVENTURA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,ROSARIO_CHI,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,CASAS GRANDES,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,CHINIPAS,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,GUACHOCHI,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,GUADALUPE Y CALVO,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,GUAZAPARES,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,IGNACIO ZARAGOZA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,JANOS,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,LOPEZ,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,GUADALUPE_CHI_a,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,NAMIQUIPA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,NONOAVA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,NUEVO CASAS GRANDES,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,RIVA PALACIO,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,OJINAGA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Chihuahua,URIQUE,16.54,18.4,17.68
Enero,79,Zona Noroeste,Colima,CUAUHTEMOC_COL,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,YECORA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,HUASABAS,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,NACORI CHICO,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,NACOZARI DE GARCIA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,PITIQUITO,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,PUERTO PEÑASCO,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,ROSARIO_SON,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,VILLA HIDALGO_SON,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,QUIRIEGO,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,SAHUARIPA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,TEPACHE,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,ALAMOS,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,ARIZPE,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,CABORCA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,CUMPAS,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sonora,FRONTERAS,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sinaloa,SAN IGNACIO,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sinaloa,CHOIX,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sinaloa,COSALA,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sinaloa,BADIRAGUATO,16.54,18.4,17.68
Enero,79,Zona Noroeste,Sinaloa,HIDALGO_SIN,16.54,18.4,17.68
Enero,79,Zona Noroeste,Coahuila,JUAREZ_COAH,16.54,18.4,17.68
Enero,80,Península Baja California,Baja California Sur,LORETO_BCS,16.56,18.33,17.67
Enero,80,Península Baja California,Baja California Sur,MULEGE,16.56,18.33,17.67
Enero,81,Zona Centro,Hidalgo,AGUA BLANCA DE ITURBIDE,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,ALFAJAYUCAN,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,ATLAPEXCO,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,ELOXOCHITLAN,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,HUEJUTLA DE REYES,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,JACALA DE LEDEZMA,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,LOLOTLA,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,METZTITLAN,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,MOLANGO DE ESCAMILLA,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,SAN FELIPE ORIZATLAN,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,NOPALA DE VILLAGRAN,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,TASQUILLO,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,TECOZAUTLA,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,TENANGO DE DORIA,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,ZIMAPAN,16.4,18.17,17.49
Enero,81,Zona Centro,Hidalgo,ZACUALTIPAN DE ANGELES,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,ATOTONILCO EL ALTO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,AUTLAN DE NAVARRO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,AYOTLAN,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,ARANDAS,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,BOLAÑOS,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,CABO CORRIENTES,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,CAÑADAS DE OBREGON,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,CASIMIRO CASTILLO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,DEGOLLADO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,HUEJUQUILLA EL ALTO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,VILLA HIDALGO_JAL_a,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,JALOSTOTITLAN,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,JILOTLAN DE LOS DOLORES,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,JESUS MARIA,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,EL LIMON,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,PUERTO VALLARTA,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,MASCOTA,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,MAZAMITLA,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,OJUELOS DE JALISCO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,MEXTICACAN,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,MEZQUITIC,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,SAN JUAN DE LOS LAGOS,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TALPA DE ALLENDE,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,SAN MARTIN DE BOLAÑOS,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,SAN MIGUEL EL ALTO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,SAN SEBASTIAN DEL OESTE,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TECALITLAN,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TIZAPAN EL ALTO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TOLIMAN,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TOMATLAN,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TONAYA,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TONILA,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TOTATICHE,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,HIDALGO_JAL,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TUXCACUESCO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,TUXPAN_JAL,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,VALLE DE GUADALUPE_JAL,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,VALLE DE JUAREZ,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,VILLA GUERRERO_JAL,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,ZAPOTILTIC,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,ZAPOTITLAN DE VADILLO,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,VILLA PURIFICACION,16.4,18.17,17.49
Enero,81,Zona Centro,Jalisco,YAHUALICA DE GONZALEZ GALLO,16.4,18.17,17.49
Enero,81,Zona Centro,Nayarit,ACAPONETA,16.4,18.17,17.49
Enero,81,Zona Centro,Nayarit,TECUALA,16.4,18.17,17.49
Enero,81,Zona Centro,Nayarit,LA YESCA,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,CUENCAME,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,GENERAL SIMON BOLIVAR,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,GUANACEVI,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,PEÑON BLANCO,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,RODEO,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,SAN DIMAS,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,SAN JUAN DE GUADALUPE,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,SAN LUIS DEL CORDERO,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,SANTA CLARA,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,TAMAZULA,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,TEPEHUANES,16.4,18.17,17.49
Enero,81,Zona Centro,Durango,MAPIMI,16.4,18.17,17.49
Enero,81,Zona Centro,Querétaro,AMEALCO DE BONFIL,16.4,18.17,17.49
Enero,81,Zona Centro,Querétaro,ARROYO SECO,16.4,18.17,17.49
Enero,81,Zona Centro,Querétaro,JALPAN DE SERRA,16.4,18.17,17.49
Enero,81,Zona Centro,Querétaro,PEÑAMILLER,16.4,18.17,17.49
Enero,81,Zona Centro,Querétaro,PINAL DE AMOLES,16.4,18.17,17.49
Enero,81,Zona Centro,Querétaro,SAN JOAQUIN,16.4,18.17,17.49
Enero,81,Zona Centro,Querétaro,TOLIMAN,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,JALPA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,GENERAL FRANCISCO R MURGUIA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,APOZOL,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,HUANUSCO,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,JUAN ALDAMA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,JUCHIPILA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,MAZAPIL,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,CHALCHIHUITES,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,ATOLINGA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,CONCEPCION DEL ORO,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,MIGUEL AUZA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,PINOS,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,LORETO_ZAC,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,LUIS MOYA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,MOMAX,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,MONTE ESCOBEDO,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,MOYAHUA DE ESTRADA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,NOCHISTLAN DE MEJIA,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,NORIA DE ANGELES,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,SOMBRERETE,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,TEPECHITLAN,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,TLALTENANGO DE SANCHEZ ROMAN,16.4,18.17,17.49
Enero,81,Zona Centro,Zacatecas,VALPARAISO,16.4,18.17,17.49
Enero,81,Zona Centro,Aguascalientes,RINCON DE ROMOS,16.4,18.17,17.49
Enero,81,Zona Centro,Aguascalientes,COSIO,16.4,18.17,17.49
Enero,81,Zona Centro,Aguascalientes,CALVILLO,16.4,18.17,17.49
Enero,81,Zona Centro,Aguascalientes,JESUS MARIA,16.4,18.17,17.49
Enero,81,Zona Centro,Aguascalientes,ASIENTOS,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,RIOVERDE,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,SAN CIRO DE ACOSTA,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,GUADALCAZAR,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,CERRITOS,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,CHARCAS,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,MOCTEZUMA_SLP,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,CIUDAD DEL MAIZ,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,VENADO,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,VILLA DE ARISTA,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,VILLA DE ARRIAGA,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,TAMUIN,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,TIERRA NUEVA,16.4,18.17,17.49
Enero,81,Zona Centro,San Luis Potosí,VILLA JUAREZ,16.4,18.17,17.49
Enero,81,Zona Centro,Tlaxcala,MUÑOZ DE DOMINGO ARENAS,16.4,18.17,17.49
Enero,81,Zona Centro,Tlaxcala,SANCTORUM DE LAZARO CARDENAS,16.4,18.17,17.49
Enero,81,Zona Centro,Tlaxcala,APETATITLAN DE ANTONIO CARVAJAL,16.4,18.17,17.49
Enero,82,Zona Bahío,Estado de México,CHIAUTLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,ACULCO,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,AMATEPEC,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,AMECAMECA,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,COCOTITLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,JUCHITEPEC,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,OZUMBA,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,POLOTITLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,TEMAMATLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,TEPETLAOXTOC,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,TLALMANALCO,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,TLATLAYA,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,TEZOYUCA,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,TIMILPAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Estado de México,VILLA DEL CARBON,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,CHIGNAHUAPAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,CHIGNAUTLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,CHILA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,CUETZALAN DEL PROGRESO,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,CHALCHICOMULA DE SESMA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,AHUAZOTEPEC,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,ALJOJUCA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,FRANCISCO Z MENA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,HUEHUETLAN EL CHICO,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,HUEYTAMALCO,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,HUITZILAN DE SERDAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,PALMAR DE BRAVO,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,QUECHOLAC,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,TEPEXI DE RODRIGUEZ,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,TETELA DE OCAMPO,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,ACATLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,AHUACATLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,CHIAUTLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,GUADALUPE_PUE,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,HUEHUETLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,ZARAGOZA_PUE,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,TETELES DE AVILA CASTILLO,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,TEZIUTLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,TULCINGO,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,TUZAMAPAN DE GALEANA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,ZACATLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,IXCAQUIXTLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,IXTACAMAXTITLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Puebla,ZAUTLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,JIQUILPAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,JOSE SIXTO VERDUZCO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,JUNGAPEO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,ANGANGUEO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,CHURUMUCO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,COALCOMAN DE VAZQUEZ PALLARES,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,ARIO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,COJUMATLAN DE REGULES,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,COTIJA,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,EPITACIO HUERTA,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,NOCUPETARO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,HUETAMO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,AGUILILLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,PENJAMILLO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,PERIBAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,LA PIEDAD,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,OCAMPO_MICH,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,SAN LUCAS_MICH,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,TUXPAN_MICH,16.59,18.36,17.66
